trial_num,jspsychID,stimulus,agent,time_elapse,causal_rating,counterfactual_rating,animacy_rating,rt_1,rt_2,rt_3,trial_rt,subject_id,outcome,cf,outcome_CF_match,vid_num
42,xle2hggxxpc6b0a,23a_out_in_far.mp4,animate,1129529.0,70,28,100,20264.30000019073,26105.099999427795,27991.599999427795,28919.30000019073,24,out,in,False,23
44,xle2hggxxpc6b0a,22p_out_in_med.mp4,inanimate,1165900.0,29,3,100,28534.70000076294,31597.60000038147,33829.10000038147,34588.70000076294,24,out,in,False,22
46,xle2hggxxpc6b0a,16a_out_out_med.mp4,animate,1201544.0,13,13,100,27150.599999427795,30663.099999427795,32869.699999809265,33870.599999427795,24,out,out,True,16
48,xle2hggxxpc6b0a,24p_out_in_far.mp4,inanimate,1248273.0,1,1,81,37915.300000190735,42330.800000190735,45514.39999961853,46202.0999994278,24,out,in,False,24
50,xle2hggxxpc6b0a,4p_in_out_med.mp4,inanimate,1279270.0,100,1,100,21475.599999427795,26021.39999961853,27947.599999427795,28978.699999809265,24,in,out,False,4
52,xle2hggxxpc6b0a,9p_in_in.mp4,inanimate,1300699.0,100,1,71,13530.60000038147,16066.5,18275.0,19650.10000038147,24,in,in,True,9
54,xle2hggxxpc6b0a,12p_in_in.mp4,inanimate,1325143.0,1,100,85,16397.39999961853,18932.699999809265,21531.79999923706,22659.79999923706,24,in,in,True,12
56,xle2hggxxpc6b0a,24a_out_in_far.mp4,animate,1349683.0,1,1,99,16754.900000572205,20058.400000572205,22098.400000572205,22762.400000572205,24,out,in,False,24
58,xle2hggxxpc6b0a,13p_out_out_close_.mp4,inanimate,1372089.0,82,73,99,13623.199999809263,17974.39999961853,20918.0,21637.80000019073,24,out,out,True,13
60,xle2hggxxpc6b0a,2a_in_out_close.mp4,animate,1427857.0,19,74,100,49318.5,51566.10000038147,53182.89999961853,54485.69999980927,24,in,out,False,2
62,xle2hggxxpc6b0a,12a_in_in.mp4,animate,1450286.0,1,100,100,16368.0,18570.80000019073,20219.900000572205,20906.5,24,in,in,True,12
64,xle2hggxxpc6b0a,2p_in_out_close.mp4,inanimate,1489513.0,8,91,100,31564.30000019073,35236.39999961853,36550.0,37698.39999961853,24,in,out,False,2
66,xle2hggxxpc6b0a,3a_in_out_med.mp4,animate,1508927.0,100,1,100,12435.199999809263,14755.39999961853,16452.0,17642.89999961853,24,in,out,False,3
68,xle2hggxxpc6b0a,18a_out_out_far.mp4,animate,1528123.0,1,1,100,13127.5,15496.20000076294,17095.10000038147,18174.70000076294,24,out,out,True,18
70,xle2hggxxpc6b0a,14p_out_out_close_.mp4,inanimate,1555417.0,28,64,100,19492.29999923706,22971.89999961853,24403.699999809265,25507.89999961853,24,out,out,True,14
72,xle2hggxxpc6b0a,10 a_in_in.mp4,animate,1573702.0,100,13,100,10873.60000038147,13578.10000038147,15386.400000572205,16257.300000190737,24,in,in,True,10
74,xle2hggxxpc6b0a,7a_in_in.mp4,animate,1592899.0,1,100,100,12016.400000572205,14319.400000572205,16647.400000572205,17167.10000038147,24,in,in,True,7
76,xle2hggxxpc6b0a,21a_out_in_med.mp4,animate,1619937.0,8,9,100,18851.5,22219.10000038147,24554.0,25266.400000572205,24,out,in,False,21
78,xle2hggxxpc6b0a,1a_in_out_close.mp4,animate,1655893.0,61,95,100,28062.80000019073,31828.80000019073,33588.0,34917.699999809265,24,in,out,False,1
80,xle2hggxxpc6b0a,23p_out_in_far.mp4,inanimate,1674832.0,1,1,100,12838.29999923706,15430.5,17253.699999809265,17901.699999809265,24,out,in,False,23
82,xle2hggxxpc6b0a,20a_out_in_close.mp4,animate,1700700.0,1,1,100,16374.199999809263,21005.699999809265,22733.60000038147,23853.0,24,out,in,False,20
84,xle2hggxxpc6b0a,19p_out_in_close.mp4,inanimate,1725585.0,29,29,100,18487.30000019073,21063.30000019073,23174.70000076294,24366.60000038147,24,out,in,False,19
86,xle2hggxxpc6b0a,20p_out_in_close.mp4,inanimate,1745390.0,2,6,100,11801.0,15576.599999427795,17600.699999809265,18280.199999809265,24,out,in,False,20
88,xle2hggxxpc6b0a,15a_out_out_close.mp4,animate,1778770.0,39,19,100,23635.0,28572.0,30218.30000019073,31352.89999961853,24,out,out,True,15
90,xle2hggxxpc6b0a,8p_in_in.mp4,inanimate,1793225.0,1,100,100,9293.0,11358.300000190737,13637.199999809263,14172.599999427795,24,in,in,True,8
92,xle2hggxxpc6b0a,22a_out_in_med.mp4,animate,1811287.0,18,18,100,12291.900000572205,14291.5,15740.5,16548.0,24,out,in,False,22
94,xle2hggxxpc6b0a,11p_in_in.mp4,inanimate,1826260.0,33,30,100,9355.5,12163.0,13675.39999961853,14707.199999809263,24,in,in,True,11
96,xle2hggxxpc6b0a,1p_in_out_close.mp4,inanimate,1906299.0,92,25,100,72290.5,75298.4000005722,77314.0,78019.4000005722,24,in,out,False,1
98,xle2hggxxpc6b0a,17p_out_out_far.mp4,inanimate,1929839.0,1,1,90,17795.5,20563.30000019073,22114.699999809265,23267.199999809265,24,out,out,True,17
100,xle2hggxxpc6b0a,7p_in_in.mp4,inanimate,1947334.0,1,100,90,8176.60000038147,13216.900000572205,15527.800000190737,16225.10000038147,24,in,in,True,7
6,kk7wfyzrs5le0uo,11p_in_in.mp4,inanimate,1381607.0,100,17,95,244761.09999999776,265926.19999999925,321886.8999999985,341417.0,25,in,in,True,11
8,kk7wfyzrs5le0uo,6p_in_out_far.mp4,inanimate,1736718.0,100,1,100,285768.69999999925,296158.80000000075,352012.80000000075,353808.59999999776,25,in,out,False,6
10,kk7wfyzrs5le0uo,13a_out_out_close.mp4,animate,2117224.0,100,100,1,340864.5,350974.40000000224,377902.700000003,379930.5,25,out,out,True,13
12,kk7wfyzrs5le0uo,14a_out_out_close.mp4,animate,2333866.0,100,100,1,189594.3999999985,203837.8999999985,210721.3999999985,215820.5,25,out,out,True,14
14,kk7wfyzrs5le0uo,5a_in_out_far.mp4,animate,2444101.0,100,1,1,62322.0,76927.39999999851,107248.69999999924,109431.69999999924,25,in,out,False,5
16,kk7wfyzrs5le0uo,20a_out_in_close.mp4,animate,2548949.0,100,100,1,90240.30000000076,94294.60000000148,100679.69999999924,103282.5,25,out,in,False,20
18,kk7wfyzrs5le0uo,4p_in_out_med.mp4,inanimate,2713120.0,100,1,100,140810.8999999985,156672.3999999985,160571.29999999702,162863.19999999923,25,in,out,False,4
20,kk7wfyzrs5le0uo,24p_out_in_far.mp4,inanimate,2863001.0,100,100,100,62901.199999999255,75014.09999999776,146411.59999999776,149326.09999999776,25,out,in,False,24
22,kk7wfyzrs5le0uo,15a_out_out_close.mp4,animate,3063639.0,100,100,1,160077.5,170294.20000000298,175372.6000000015,199569.1000000015,25,out,out,True,15
24,kk7wfyzrs5le0uo,16p_out_out_med.mp4,inanimate,3229887.0,100,100,100,162687.0,160328.3999999985,153526.30000000077,164704.6000000015,25,out,out,True,16
26,kk7wfyzrs5le0uo,22p_out_in_med.mp4,inanimate,3334007.0,100,99,100,74106.39999999851,93084.0,100830.0,103541.39999999852,25,out,in,False,22
28,kk7wfyzrs5le0uo,7p_in_in.mp4,inanimate,3453811.0,1,100,100,92863.40000000224,100037.30000000076,105935.60000000148,118253.60000000148,25,in,in,True,7
30,kk7wfyzrs5le0uo,7a_in_in.mp4,animate,3623139.0,1,100,100,158251.19999999923,162990.0,165203.8999999985,167547.30000000077,25,in,in,True,7
32,kk7wfyzrs5le0uo,1a_in_out_close.mp4,animate,3797156.0,18,100,1,152519.3999999985,166868.80000000077,170398.8999999985,172448.1000000015,25,in,out,False,1
34,kk7wfyzrs5le0uo,8a_in_in.mp4,animate,3959092.0,1,100,1,84789.0,89218.5,159442.20000000298,161656.20000000298,25,in,in,True,8
36,kk7wfyzrs5le0uo,10 a_in_in.mp4,animate,4095435.0,1,100,1,120710.60000000148,128821.30000000076,132942.8999999985,134756.8999999985,25,in,in,True,10
38,kk7wfyzrs5le0uo,20p_out_in_close.mp4,inanimate,4250324.0,100,100,100,111130.39999999852,125176.09999999776,150120.3999999985,153591.8999999985,25,out,in,False,20
40,kk7wfyzrs5le0uo,24a_out_in_far.mp4,animate,4396884.0,100,100,1,133626.3999999985,137330.5,143638.09999999776,145531.59999999776,25,out,in,False,24
42,kk7wfyzrs5le0uo,11a_in_in.mp4,animate,4620486.0,23,98,1,179297.0,186558.3000000008,220778.69999999923,222533.5,25,in,in,True,11
6,5eaj55aumxab44r,5a_in_out_far.mp4,animate,115756.0,100,1,20,16188.569999998435,29969.644999946468,38387.60499993805,40238.6599999154,27,in,out,False,5
8,5eaj55aumxab44r,11p_in_in.mp4,inanimate,182367.0,1,100,100,16016.680000000631,23376.794999931008,60790.18999997061,66094.92499998305,27,in,in,True,11
10,5eaj55aumxab44r,4a_in_out_med.mp4,animate,208307.0,100,24,100,17351.81999998167,21546.25000001397,24600.809999974445,25677.30500001926,27,in,out,False,4
12,5eaj55aumxab44r,17p_out_out_far.mp4,inanimate,234393.0,1,1,100,15153.70999998413,19163.550000055693,22260.705000022423,24572.82999996096,27,out,out,True,17
14,5eaj55aumxab44r,8p_in_in.mp4,inanimate,267783.0,1,100,100,10292.45000006631,13775.265000062063,29952.189999981783,31628.774999990128,27,in,in,True,8
16,5eaj55aumxab44r,10p_in_in.mp4,inanimate,291084.0,1,100,100,11576.389999943784,18836.374999955297,20654.67499999795,21540.05999991205,27,in,in,True,10
18,5eaj55aumxab44r,14p_out_out_close_.mp4,inanimate,309913.0,100,100,100,10669.53499999363,15024.244999978691,17240.834999945946,18316.044999985024,27,out,out,True,14
20,5eaj55aumxab44r,18p_out_out_far.mp4,inanimate,328173.0,1,1,79,10062.21500004176,13838.295000023209,16249.955000006594,16998.395000002347,27,out,out,True,18
22,5eaj55aumxab44r,16p_out_out_med.mp4,inanimate,349985.0,1,20,93,9723.304999992251,15574.5449999813,20287.924999953248,21048.579999944195,27,out,out,True,16
24,5eaj55aumxab44r,24p_out_in_far.mp4,inanimate,365512.0,100,100,91,5404.060000088066,8555.170000065118,13182.200000039302,14015.175000065938,27,out,in,False,24
26,5eaj55aumxab44r,20a_out_in_close.mp4,animate,398233.0,100,100,1,22740.74000003748,27718.710000044663,31054.740000050515,32207.829999970272,27,out,in,False,20
28,5eaj55aumxab44r,8a_in_in.mp4,animate,424556.0,1,1,1,7881.649999995716,11918.470000033269,23664.395000087097,24561.59000005573,27,in,in,True,8
30,5eaj55aumxab44r,15p_out_out_med.mp4,inanimate,458760.0,1,1,100,5792.19499998726,18143.92499998212,29591.83499997016,33693.025000044145,27,out,out,True,15
32,5eaj55aumxab44r,23a_out_in_far.mp4,animate,474863.0,1,1,1,6180.575000005774,11589.13500001654,13606.930000009015,14590.90000006836,27,out,in,False,23
34,5eaj55aumxab44r,24a_out_in_far.mp4,animate,498228.0,68,84,1,11582.470000023022,16695.949999964796,21007.050000014715,22853.18500001449,27,out,in,False,24
36,5eaj55aumxab44r,10 a_in_in.mp4,animate,517543.0,100,100,1,6513.049999950454,11573.525000014342,16215.214999974703,17552.969999960624,27,in,in,True,10
38,5eaj55aumxab44r,16a_out_out_med.mp4,animate,540850.0,100,100,1,9490.5049999943,12397.809999994934,21839.9699999718,22792.79500001576,27,out,out,True,16
40,5eaj55aumxab44r,2a_in_out_close.mp4,animate,565328.0,1,100,1,10531.614999985322,17405.670000007376,21237.629999988712,22966.26000001561,27,in,out,False,2
42,5eaj55aumxab44r,14a_out_out_close.mp4,animate,585319.0,100,100,14,5512.054999941029,8639.774999930523,16533.594999928027,17981.374999973923,27,out,out,True,14
44,5eaj55aumxab44r,21a_out_in_med.mp4,animate,597643.0,98,94,1,5407.624999992549,7666.304999962449,9984.614999964831,11313.89999995008,27,out,in,False,21
46,5eaj55aumxab44r,9a_in_in.mp4,animate,620321.0,49,82,89,17338.45999999903,14973.570000031032,19820.859999977984,20666.13500006497,27,in,in,True,9
48,5eaj55aumxab44r,12a_in_in.mp4,animate,639664.0,1,100,11,7376.649999991059,13184.999999939464,16475.359999923967,18330.534999957308,27,in,in,True,12
50,5eaj55aumxab44r,4p_in_out_med.mp4,inanimate,658752.0,100,87,100,5171.404999913648,7544.460000004619,16346.045000012964,18076.0349999182,27,in,out,False,4
52,5eaj55aumxab44r,7a_in_in.mp4,animate,676808.0,1,100,100,7624.140000087209,9266.795000061393,12575.105000054464,17544.80000003241,27,in,in,True,7
54,5eaj55aumxab44r,19a_out_in_close.mp4,animate,693234.0,100,100,1,8243.555000051856,11290.834999992512,14020.565000013448,14913.724999991246,27,out,in,False,19
56,5eaj55aumxab44r,18a_out_out_far.mp4,animate,713806.0,1,1,1,10200.070000020787,12774.955000029877,15633.984999964014,19809.864999959245,27,out,out,True,18
58,5eaj55aumxab44r,6p_in_out_far.mp4,inanimate,731698.0,100,1,100,4815.545000019483,7979.225000017323,12155.410000006668,16130.44999993872,27,in,out,False,6
60,5eaj55aumxab44r,13a_out_out_close.mp4,animate,778501.0,100,100,1,5717.429999960586,29740.64999993425,41059.00500004645,45791.10000003129,27,out,out,True,13
62,5eaj55aumxab44r,22p_out_in_med.mp4,inanimate,799549.0,1,1,100,11299.020000034943,16454.589999979362,19948.10000003781,20782.935000024736,27,out,in,False,22
64,5eaj55aumxab44r,17a_out_out_far.mp4,animate,810916.0,1,1,1,5076.299999956973,7178.115000016987,9500.43499993626,11106.215000036173,27,out,out,True,17
66,5eaj55aumxab44r,13p_out_out_close_.mp4,inanimate,834470.0,100,100,100,11230.055000050925,13628.530000103638,22437.30000010692,23294.21500000172,27,out,out,True,13
68,5eaj55aumxab44r,1p_in_out_close.mp4,inanimate,849124.0,1,100,100,5069.894999964163,8017.26500003133,11305.580000043848,12642.854999983683,27,in,out,False,1
70,5eaj55aumxab44r,11a_in_in.mp4,animate,865081.0,1,100,1,6226.735000032932,11669.714999967257,14797.114999964831,15694.544999976642,27,in,in,True,11
72,5eaj55aumxab44r,23p_out_in_far.mp4,inanimate,904573.0,100,100,100,28356.56999994535,31075.474999961443,37630.77499996871,38480.3949999623,27,out,in,False,23
74,5eaj55aumxab44r,7p_in_in.mp4,inanimate,923622.0,1,100,100,7867.734999977983,10422.00999998022,16903.255000011995,17790.13500001747,27,in,in,True,7
76,5eaj55aumxab44r,1a_in_out_close.mp4,animate,941496.0,1,100,1,5341.819999972358,11462.399999960326,14521.59500005655,15862.309999996796,27,in,out,False,1
78,5eaj55aumxab44r,6a_in_out_far.mp4,animate,957029.0,100,1,1,9527.125000022352,11909.590000053868,13854.195000021718,14772.090000100434,27,in,out,False,6
80,5eaj55aumxab44r,5p_in_out_far.mp4,inanimate,979513.0,100,1,100,10028.979999944568,13427.03999998048,16086.699999985283,20720.319999963976,27,in,out,False,5
82,5eaj55aumxab44r,20p_out_in_close.mp4,inanimate,999144.0,2,1,92,5648.47999997437,14595.26500001084,16585.240000043996,17619.795000064187,27,out,in,False,20
84,5eaj55aumxab44r,15a_out_out_close.mp4,animate,1035850.0,100,100,1,28177.38000000827,31080.38000005763,34090.65500006545,34943.91000003088,27,out,out,True,15
86,5eaj55aumxab44r,9p_in_in.mp4,inanimate,1050153.0,100,3,100,5168.98499999661,8294.3250000244,11730.714999954216,13043.684999924151,27,in,in,True,9
88,5eaj55aumxab44r,19p_out_in_close.mp4,inanimate,1063005.0,100,100,100,5186.989999958314,7611.310000065714,10154.214999987744,11091.48499998264,27,out,in,False,19
90,5eaj55aumxab44r,22a_out_in_med.mp4,animate,1079112.0,100,100,1,5022.404999937862,11695.20499999635,13277.129999944009,14094.670000020416,27,out,in,False,22
92,5eaj55aumxab44r,3a_in_out_med.mp4,animate,1092792.0,1,100,1,5698.575000045821,8813.650000025518,10683.764999965206,11668.2949999813,27,in,out,False,3
94,5eaj55aumxab44r,3p_in_out_med.mp4,inanimate,1111630.0,100,1,100,5371.40000006184,7469.250000081956,17200.354999979027,18326.1750000529,27,in,out,False,3
96,5eaj55aumxab44r,21p_out_in_med.mp4,inanimate,1130672.0,1,1,100,5969.320000032894,8797.580000013113,15557.145000086166,17030.56500002276,27,out,in,False,21
98,5eaj55aumxab44r,2p_in_out_close.mp4,inanimate,1150445.0,100,20,85,4671.299999929033,7030.564999906346,18281.47499996703,19010.024999966845,27,in,out,False,2
100,5eaj55aumxab44r,12p_in_in.mp4,inanimate,1162998.0,1,100,100,7551.714999950491,9037.58999996353,10943.689999985509,11792.6949999528,27,in,in,True,12
6,641ftqdbe99abfr,24a_out_in_far.mp4,animate,362734.0,35,24,100,39040.79999999981,45827.89999999991,89604.59999999963,90729.8999999999,30,out,in,False,24
8,641ftqdbe99abfr,7p_in_in.mp4,inanimate,406137.0,1,100,1,25348.799999999814,30208.0,35782.89999999991,41391.29999999981,30,in,in,True,7
10,641ftqdbe99abfr,12a_in_in.mp4,animate,463260.0,64,85,100,45776.10000000009,55587.5,42081.10000000009,56368.10000000009,30,in,in,True,12
12,641ftqdbe99abfr,9p_in_in.mp4,inanimate,516628.0,86,25,4,42610.200000000186,49754.10000000009,50947.200000000186,52600.10000000009,30,in,in,True,9
14,641ftqdbe99abfr,11p_in_in.mp4,inanimate,570711.0,83,10,2,40045.700000000186,42922.59999999963,51747.5,52321.700000000186,30,in,in,True,11
16,641ftqdbe99abfr,19a_out_in_close.mp4,animate,599550.0,88,84,96,18197.0,20465.5,26133.200000000183,26823.5,30,out,in,False,19
18,641ftqdbe99abfr,18p_out_out_far.mp4,inanimate,624880.0,10,1,5,12044.5,17358.599999999627,20819.5,24824.099999999627,30,out,out,True,18
20,641ftqdbe99abfr,1a_in_out_close.mp4,animate,650335.0,81,31,100,18239.099999999627,23204.099999999627,12342.0,24445.099999999627,30,in,out,False,1
22,641ftqdbe99abfr,15a_out_out_close.mp4,animate,684993.0,66,12,100,26571.10000000056,33241.200000000186,12214.0,33886.60000000056,30,out,out,True,15
24,641ftqdbe99abfr,4a_in_out_med.mp4,animate,710048.0,86,19,89,13074.199999999257,15777.199999999257,23055.799999999814,23538.19999999925,30,in,out,False,4
26,641ftqdbe99abfr,11a_in_in.mp4,animate,734944.0,70,62,100,12044.89999999944,22927.299999999814,18199.200000000183,23640.099999999627,30,in,in,True,11
28,641ftqdbe99abfr,3p_in_out_med.mp4,inanimate,757184.0,89,1,1,11872.0,18832.299999999814,20864.0,21483.799999999814,30,in,out,False,3
30,641ftqdbe99abfr,15p_out_out_med.mp4,inanimate,773744.0,81,1,5,6916.299999999814,10808.200000000186,12424.200000000186,16046.60000000056,30,out,out,True,15
32,641ftqdbe99abfr,1p_in_out_close.mp4,inanimate,805641.0,77,32,1,25034.400000000373,26686.0,31055.200000000183,31639.0,30,in,out,False,1
34,641ftqdbe99abfr,21a_out_in_med.mp4,animate,827799.0,85,85,100,17643.900000000373,19971.900000000373,11217.800000000743,20890.900000000373,30,out,in,False,21
36,641ftqdbe99abfr,2a_in_out_close.mp4,animate,851643.0,70,70,96,12171.900000000373,15145.0,22083.400000000373,22582.800000000745,30,in,out,False,2
38,641ftqdbe99abfr,6a_in_out_far.mp4,animate,931720.0,100,1,100,72941.59999999963,77239.29999999981,74665.59999999963,78563.59999999963,30,in,out,False,6
40,641ftqdbe99abfr,10 a_in_in.mp4,animate,952989.0,99,27,100,18668.19999999925,17044.199999999255,7023.199999999255,19261.89999999944,30,in,in,True,10
42,641ftqdbe99abfr,4p_in_out_med.mp4,inanimate,971793.0,87,12,2,6752.0,12281.0,17428.0,18034.900000000373,30,in,out,False,4
44,641ftqdbe99abfr,19p_out_in_close.mp4,inanimate,1008417.0,71,24,1,25734.5,26834.60000000056,35211.200000000186,35864.300000000745,30,out,in,False,19
46,641ftqdbe99abfr,22a_out_in_med.mp4,animate,1046821.0,70,73,100,29928.099999999627,37223.40000000037,24064.0,38141.79999999981,30,out,in,False,22
48,641ftqdbe99abfr,16a_out_out_med.mp4,animate,1111716.0,71,10,100,61050.700000000186,62348.79999999981,47875.0,63374.79999999981,30,out,out,True,16
50,641ftqdbe99abfr,6p_in_out_far.mp4,inanimate,1135897.0,96,1,2,12008.5,15690.599999999627,18493.5,22169.799999999814,30,in,out,False,6
52,641ftqdbe99abfr,23p_out_in_far.mp4,inanimate,1213476.0,80,15,1,70434.10000000056,72886.40000000037,75073.90000000037,76069.10000000056,30,out,in,False,23
54,641ftqdbe99abfr,13a_out_out_close.mp4,animate,1241213.0,100,70,100,10894.900000000373,23569.60000000056,25059.799999999814,25712.60000000056,30,out,out,True,13
56,641ftqdbe99abfr,16p_out_out_med.mp4,inanimate,1256949.0,62,9,3,7507.299999999814,8543.899999999441,13194.199999999257,14482.0,30,out,out,True,16
58,641ftqdbe99abfr,5a_in_out_far.mp4,animate,1298125.0,98,1,100,5566.5,39386.300000000745,7365.300000000745,40419.5,30,in,out,False,5
60,641ftqdbe99abfr,22p_out_in_med.mp4,inanimate,1351785.0,82,13,2,13056.0,45239.89999999944,52346.79999999981,52898.09999999963,30,out,in,False,22
62,641ftqdbe99abfr,14a_out_out_close.mp4,animate,1378969.0,85,22,100,22807.599999999627,24050.799999999814,5734.599999999628,25177.200000000183,30,out,out,True,14
64,641ftqdbe99abfr,20p_out_in_close.mp4,inanimate,1424444.0,75,80,2,27627.5,30547.300000000745,43460.60000000056,44201.10000000056,30,out,in,False,20
66,641ftqdbe99abfr,2p_in_out_close.mp4,inanimate,1466142.0,70,34,2,32053.299999999814,37126.5,40439.40000000037,41194.40000000037,30,in,out,False,2
68,641ftqdbe99abfr,12p_in_in.mp4,inanimate,1514855.0,32,100,20,32551.89999999944,33898.799999999814,45995.39999999944,46707.09999999963,30,in,in,True,12
70,641ftqdbe99abfr,18a_out_out_far.mp4,animate,1533973.0,1,1,100,15791.799999999814,13292.10000000056,7410.900000000372,18359.400000000373,30,out,out,True,18
72,641ftqdbe99abfr,14p_out_out_close_.mp4,inanimate,1551398.0,68,17,1,5985.299999999814,10628.599999999627,12398.5,15916.400000000373,30,out,out,True,14
74,641ftqdbe99abfr,13p_out_out_close_.mp4,inanimate,1600361.0,78,83,5,45923.699999999255,46909.89999999944,47699.699999999255,48705.0,30,out,out,True,13
76,641ftqdbe99abfr,17p_out_out_far.mp4,inanimate,1620548.0,76,1,1,9203.5,12196.5,18601.700000000183,19681.10000000056,30,out,out,True,17
78,641ftqdbe99abfr,3a_in_out_med.mp4,animate,1633367.0,100,15,100,7176.099999999628,11188.299999999814,5602.599999999628,12312.599999999627,30,in,out,False,3
80,641ftqdbe99abfr,8p_in_in.mp4,inanimate,1645897.0,1,100,1,5486.700000000186,7652.5,9526.400000000373,10758.60000000056,30,in,in,True,8
82,641ftqdbe99abfr,23a_out_in_far.mp4,animate,1656000.0,85,91,100,6049.0,7646.900000000372,8818.299999999814,9848.200000000186,30,out,in,False,23
84,641ftqdbe99abfr,10p_in_in.mp4,inanimate,1712167.0,88,31,1,50303.40000000037,49114.700000000186,54322.10000000056,54911.90000000037,30,in,in,True,10
86,641ftqdbe99abfr,21p_out_in_med.mp4,inanimate,1725328.0,79,94,1,7083.0,8429.400000000373,10154.400000000373,11148.0,30,out,in,False,21
88,641ftqdbe99abfr,24p_out_in_far.mp4,inanimate,1755988.0,69,76,1,24005.69999999925,26019.099999999627,29080.39999999944,30145.19999999925,30,out,in,False,24
90,641ftqdbe99abfr,20a_out_in_close.mp4,animate,1844594.0,77,100,100,78410.5,84579.09999999963,71348.09999999963,86740.5,30,out,in,False,20
92,641ftqdbe99abfr,9a_in_in.mp4,animate,1855766.0,92,8,100,6152.0,7142.0,8243.699999999255,9165.89999999944,30,in,in,True,9
94,641ftqdbe99abfr,7a_in_in.mp4,animate,1871126.0,1,100,100,9279.0,11335.5,12582.599999999627,13347.099999999627,30,in,in,True,7
96,641ftqdbe99abfr,8a_in_in.mp4,animate,1901016.0,1,100,100,25436.60000000056,26806.5,27738.400000000373,29375.900000000373,30,in,in,True,8
98,641ftqdbe99abfr,5p_in_out_far.mp4,inanimate,1942954.0,100,1,1,37508.39999999944,33718.299999999814,39609.0,40682.39999999944,30,in,out,False,5
100,641ftqdbe99abfr,17a_out_out_far.mp4,animate,1962067.0,67,5,100,10253.799999999814,11116.89999999944,12411.599999999627,17596.099999999627,30,out,out,True,17
6,6e1tucoyvn6zm90,8a_in_in.mp4,animate,523930.0,16,25,100,44732.59999999404,48266.30000001192,39704.30000001192,49100.59999999404,31,in,in,True,8
8,6e1tucoyvn6zm90,15p_out_out_med.mp4,inanimate,567501.0,1,1,82,14672.40000000596,31618.70000001788,25327.10000002384,42052.0,31,out,out,True,15
10,6e1tucoyvn6zm90,17p_out_out_far.mp4,inanimate,598991.0,1,1,29,14482.29999998212,16858.40000000596,29111.79999998212,29981.40000000596,31,out,out,True,17
12,6e1tucoyvn6zm90,21a_out_in_med.mp4,animate,625874.0,90,91,100,21279.40000000596,23079.20000001788,25125.90000000596,25865.40000000596,31,out,in,False,21
14,6e1tucoyvn6zm90,16a_out_out_med.mp4,animate,656825.0,42,41,100,23777.5,25551.69999998808,28538.09999999404,30189.19999998808,31,out,out,True,16
16,6e1tucoyvn6zm90,20a_out_in_close.mp4,animate,676262.0,100,100,100,14661.69999998808,16012.19999998808,18352.59999999404,19177.79999998212,31,out,in,False,20
18,6e1tucoyvn6zm90,8p_in_in.mp4,inanimate,711422.0,26,80,34,17289.5,28552.09999999404,33882.29999998212,34892.19999998808,31,in,in,True,8
20,6e1tucoyvn6zm90,10 a_in_in.mp4,animate,741496.0,69,100,100,17930.59999999404,22663.59999999404,27163.20000001788,28311.09999999404,31,in,in,True,10
22,6e1tucoyvn6zm90,11p_in_in.mp4,inanimate,778004.0,79,87,1,30245.79999998212,26358.0,34087.5,34987.79999998212,31,in,in,True,11
24,6e1tucoyvn6zm90,3a_in_out_med.mp4,animate,807510.0,100,1,100,21124.09999999404,23679.29999998212,26951.59999999404,27745.69999998808,31,in,out,False,3
26,6e1tucoyvn6zm90,5p_in_out_far.mp4,inanimate,830123.0,100,1,1,15081.69999998808,18767.0,20563.0,21346.0,31,in,out,False,5
28,6e1tucoyvn6zm90,5a_in_out_far.mp4,animate,844027.0,100,1,100,9821.20000001788,10978.90000000596,12513.0,13393.5,31,in,out,False,5
30,6e1tucoyvn6zm90,3p_in_out_med.mp4,inanimate,876148.0,100,6,100,21251.40000000596,28631.30000001192,30845.5,31847.19999998808,31,in,out,False,3
32,6e1tucoyvn6zm90,14p_out_out_close_.mp4,inanimate,909547.0,35,14,34,13712.80000001192,17356.40000000596,30850.40000000596,32377.5,31,out,out,True,14
34,6e1tucoyvn6zm90,17a_out_out_far.mp4,animate,928612.0,1,1,100,11510.90000000596,15062.80000001192,16715.40000000596,17554.90000000596,31,out,out,True,17
36,6e1tucoyvn6zm90,16p_out_out_med.mp4,inanimate,966925.0,25,13,1,21460.69999998808,26004.30000001192,35442.5,36799.5,31,out,out,True,16
38,6e1tucoyvn6zm90,24a_out_in_far.mp4,animate,998043.0,100,100,65,22226.90000000596,26027.0,29622.30000001192,30850.90000000596,31,out,in,False,24
40,6e1tucoyvn6zm90,1p_in_out_close.mp4,inanimate,1039187.0,94,7,1,16250.80000001192,19703.5,38785.30000001192,39885.30000001192,31,in,out,False,1
42,6e1tucoyvn6zm90,2a_in_out_close.mp4,animate,1061437.0,75,30,96,15676.30000001192,17169.90000000596,20107.70000001788,20741.60000002384,31,in,out,False,2
44,6e1tucoyvn6zm90,6p_in_out_far.mp4,inanimate,1087094.0,100,1,41,18511.59999999404,14852.09999999404,23209.90000000596,24399.0,31,in,out,False,6
46,6e1tucoyvn6zm90,10p_in_in.mp4,inanimate,1115969.0,31,86,1,17521.5,23879.30000001192,25216.80000001192,27119.0,31,in,in,True,10
48,6e1tucoyvn6zm90,12a_in_in.mp4,animate,1156996.0,11,100,100,27525.70000001788,29752.30000001192,39633.80000001192,40510.20000001788,31,in,in,True,12
